Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
0,1,1,false,1,0,0.9166667,0.890785,0.890785,0.91608393,1,2,0.89928055,0.87323946,0.9147541,0.90068495,3,1,0.9698113,1.0278746,0.99678457,1.0181818,3,3,0.9828179,0.9739414,1.0101352,1.0371622
0,1,2,false,1,0,1.0492424,0.98634815,1.0716723,1.020979,1,2,0.99640286,1.0070423,0.9770492,1.0342466,3,1,0.9735849,1.0,0.97427654,1.0109091,3,3,0.97938144,0.9576547,1.0033784,1.0405406
0,2,0,true,1,0,0.969697,0.96245736,0.97952217,1.006993,1,2,0.8633093,0.9507042,0.8819672,0.9315069,3,1,0.9622642,1.0278746,0.977492,1.0254545,3,3,0.9725086,0.990228,1.0101352,1.054054
0,2,1,true,1,0,0.93939394,0.9044369,0.93856657,0.951049,1,2,0.5971223,0.8873239,0.6622951,0.84246576,3,1,0.9433962,1.0278746,0.948553,1.0254545,3,3,0.9656357,1.0162866,1.0067568,1.0777028
0,2,2,true,1,0,0.9734849,0.90784985,1.0409557,0.94755244,1,2,0.8021583,0.9084507,0.852459,0.8938356,3,1,0.9433962,1.0348432,0.9517685,1.0327272,3,3,0.9656357,0.990228,1.0,1.0574324
0,3,1,false,1,0,0.9128788,0.8634812,0.9556314,0.9020979,1,2,0.6942446,0.87676054,0.747541,0.8630137,3,1,0.954717,1.0452962,0.9678457,1.0254545,3,3,0.96219933,0.990228,0.9966216,1.0608108
0,3,1,true,1,0,0.969697,0.887372,0.9658703,0.9300699,1,2,0.5827338,0.8556338,0.63278687,0.8150685,3,1,0.93962264,1.0348432,0.95498395,1.0363636,3,3,0.96219933,1.0162866,1.0033784,1.0844594
0,4,0,false,1,0,0.9734849,0.890785,1.0443686,0.9195804,1,2,0.7877698,0.89788735,0.84918034,0.88013697,3,1,0.95849055,1.0383276,0.9678457,1.0290909,3,3,0.96219933,0.98045605,0.9932432,1.0641892
0,4,0,true,1,0,0.9734849,0.8976109,1.0273037,0.93356645,1,2,0.75179857,0.8943662,0.80655736,0.86986303,3,1,0.954717,1.0452962,0.9710611,1.0363636,3,3,0.96219933,0.98697066,0.9966216,1.0641892
0,5,2,false,1,0,1.0340909,0.93174064,1.1023891,0.96503496,1,2,0.9028777,0.943662,0.93442625,0.94863015,3,1,0.96603775,1.0278746,0.9710611,1.0254545,3,3,0.95189005,0.9543974,0.9831081,1.043919
