Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
0,5,2,false,1,0,0.96153843,0.9362416,0.94880545,0.96666664,1,2,1.0063695,0.9709091,0.9894366,1.0031747,3,1,0.9965398,0.814433,0.9965278,0.9109589,3,3,1.0308642,0.9124579,0.99019605,0.9066667
0,5,2,true,1,0,0.875,0.94630873,0.87713313,0.9592593,1,2,0.97133756,0.96,0.943662,0.9968254,3,1,0.9757785,0.84192437,0.9791667,0.92808217,3,3,1.0432099,0.94612795,1.0,0.9266667
1,1,0,false,1,0,0.90384614,0.96308726,0.90784985,0.97037035,1,2,0.977707,0.9745455,0.9753521,0.9873016,3,1,0.98615915,0.8969072,0.9861111,0.96575344,3,3,1.0432099,0.996633,0.9836601,0.97
1,1,1,false,1,0,0.9326923,0.9362416,0.98634815,0.962963,1,2,0.9745223,0.9818182,0.94014084,1.0063492,3,1,1.0103806,0.9140893,1.0034722,0.9589041,3,3,1.0462962,0.96633,0.99346405,0.95
1,1,2,false,1,0,0.80128205,0.97315437,0.83617747,0.9444444,1,2,0.9235669,0.88,0.9119718,0.94285715,3,1,0.9134948,0.8625429,0.9340278,0.9041096,3,3,1.0092592,0.93939394,0.96405226,0.9266667
1,2,0,true,1,0,0.8269231,1.0201342,0.7918089,1.0333333,1,2,0.96496814,0.93454546,0.94014084,1.0,3,1,1.0207613,0.9209622,1.0104166,0.97602737,3,3,1.037037,0.996633,0.99346405,0.97
1,2,1,true,1,0,0.8974359,0.9697987,0.88395905,1.0,1,2,0.9522293,0.9309091,0.9119718,0.9873016,3,1,1.0449827,0.975945,1.0347222,0.9828767,3,3,1.0524691,0.95286196,1.0098039,0.9533333
1,2,2,true,1,0,0.7532051,0.9697987,0.70989764,0.94814813,1,2,0.888535,0.87636364,0.8802817,0.96507937,3,1,0.9653979,1.0171821,0.9895833,0.99657536,3,3,1.0277778,0.962963,0.97712415,0.9533333
1,3,1,false,1,0,0.83653843,0.8791946,0.9658703,0.8925926,1,2,0.9426752,1.0072727,0.89788735,1.0412699,3,1,1.034602,0.9656357,1.0208334,0.9794521,3,3,1.0432099,0.956229,0.99346405,0.9533333
1,3,1,true,1,0,0.86538464,0.9295302,0.90102386,0.95185184,1,2,0.9299363,0.9563636,0.88380283,1.0095239,3,1,1.0242214,0.96907216,1.0069444,0.97602737,3,3,1.0246913,0.93939394,0.97712415,0.95666665
