Degree,Cols1,Rows1,Finger,Stage,Level,Bend,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7
0,0,1,0,1,2,false,1.0519481,1.0602837,1.0358306,1.0989399,1.0993589,1.1309091,1.08,1.1213114,4,2,0.98675495,0.9543974,0.959596,0.97923875,0.99358976,0.98058254,0.9967533,1.0
0,0,1,0,2,0,true,0.90584415,0.92907804,0.92833877,0.8692579,0.8333333,0.7781818,0.85333335,0.7836065,4,2,1.0033113,1.029316,1.016835,1.0034602,1.0,0.987055,0.9935065,1.024024
0,0,1,0,2,1,true,0.78896105,0.8546099,0.8794788,0.84805655,0.3621795,0.3018182,0.60333335,0.40983605,4,2,1.0066226,1.1042346,1.0639731,1.0276817,1.0096154,0.9482201,0.98376626,1.018018
0,0,1,0,2,2,true,1.1266234,1.1560284,1.1172638,1.180212,1.125,1.16,1.0733334,1.1147541,4,2,0.98013246,0.93811077,0.94612795,0.9757785,0.99358976,1.0355988,1.0194805,1.039039
0,0,1,0,3,1,false,0.91883117,0.8758865,0.8078176,0.7031802,0.5641026,0.48363635,0.75,0.6131148,4,2,1.0231788,1.0977199,1.0639731,1.0311419,1.0064102,0.9611651,0.9935065,1.024024
0,0,1,0,3,1,true,0.77597404,0.8687943,0.90879476,0.8374558,0.27564102,0.2509091,0.56,0.35081968,4,2,1.013245,1.1205212,1.080808,1.0380623,1.0160257,0.9644013,0.9967533,1.033033
0,0,1,0,4,0,false,0.99025977,1.0141844,0.99674267,1.0,0.9166667,0.9054545,0.91333336,0.89180326,4,2,1.0,1.0032573,1.003367,1.0069205,1.0,1.0291262,1.0194805,1.051051
0,0,1,0,4,0,true,1.0032468,1.0,0.9739414,0.9540636,0.78846157,0.75272727,0.83666664,0.7672131,4,2,1.0,1.019544,1.013468,1.0069205,1.0,1.0291262,1.0162338,1.051051
0,0,1,0,5,2,false,0.9577922,0.9787234,0.9641694,0.95053005,0.900641,0.8872727,0.9033333,0.8786885,4,2,1.0198675,1.0586319,1.043771,1.0276817,0.9967949,0.9579288,0.98376626,1.006006
0,0,1,0,5,2,true,1.1201298,1.0531915,1.0228013,1.0424029,0.775641,0.7236364,0.83,0.747541,4,2,1.0264901,1.0879478,1.060606,1.0311419,0.9967949,0.95469254,0.98376626,1.003003
0,0,1,1,1,0,false,0.97402596,1.0,0.990228,1.0106007,0.9230769,0.92,0.9266667,0.91803277,4,2,0.9735099,0.9641694,0.97979796,0.9965398,0.98717946,1.0161812,0.99025977,1.039039
0,0,1,1,1,1,false,1.0097402,1.0390071,1.0,1.0,0.9391026,0.9127273,0.91333336,0.9114754,4,2,0.99006623,1.0032573,1.016835,1.0173011,0.99038464,0.99029124,0.97402596,1.027027
0,0,1,1,1,2,false,1.0324675,1.031915,1.0325733,1.0883392,0.9583333,0.95272726,0.93666667,0.8819672,4,2,0.99006623,1.0032573,1.010101,1.0034602,0.98717946,1.0,0.9805195,1.024024
0,0,1,1,2,0,true,0.97402596,0.9964539,0.9771987,0.9717314,0.9551282,0.92727274,0.91333336,0.8819672,4,2,1.0,1.0325733,1.037037,1.0276817,0.99038464,0.99029124,0.9805195,1.033033
0,0,1,1,2,1,true,1.1038961,1.1489362,1.0912052,1.0777385,0.9102564,0.8109091,0.86333334,0.83934426,4,2,0.98675495,1.0228013,1.0336701,1.0311419,0.99038464,0.99676377,0.9805195,1.036036
0,0,1,1,2,2,true,0.9935065,1.0106384,1.0162866,1.0706713,0.8557692,0.8509091,0.89,0.83934426,4,2,1.0099338,1.04886,1.0404041,1.0207613,0.98717946,1.0097088,0.987013,1.036036
0,0,1,1,3,1,false,1.012987,1.0460993,1.0130293,1.0,0.91346157,0.86545455,0.93333334,0.8852459,4,2,1.0066226,1.04886,1.043771,1.048443,0.9967949,0.99676377,0.98376626,1.048048
0,0,1,1,3,1,true,1.0649351,1.0992907,1.0423453,1.0141343,0.88141024,0.77454543,0.8433333,0.82295084,4,2,1.0033113,1.0521172,1.0538721,1.0415225,0.99358976,0.987055,0.97727275,1.039039
0,0,1,1,4,0,false,0.987013,1.0248227,1.009772,1.0318022,0.90705127,0.8981818,0.91,0.8819672,4,2,1.0,1.0260587,1.026936,1.0242214,0.99038464,1.0129449,0.9935065,1.063063
0,0,1,1,4,0,true,0.9512987,0.9893617,0.9837133,0.99646646,0.900641,0.88363636,0.9,0.84262294,4,2,1.0066226,1.0456026,1.0471381,1.034602,0.99038464,1.0064725,0.99025977,1.051051
0,0,1,1,5,2,false,1.0616883,1.0283688,1.0228013,1.0777385,0.9198718,0.9054545,0.9066667,0.8622951,4,2,0.99006623,1.0065147,1.013468,1.0034602,0.98397434,1.0,0.9805195,1.036036
0,0,1,1,5,2,true,0.9448052,0.9751773,0.97068405,0.99293286,0.86217946,0.8363636,0.8833333,0.83278686,4,2,1.0231788,1.0846906,1.0707071,1.0380623,0.99038464,0.98058254,0.9805195,1.033033
0,0,1,2,1,0,false,0.96103895,0.9893617,0.98697066,1.0035336,0.9166667,0.9054545,0.9266667,0.9114754,4,2,1.0099338,1.0390879,1.037037,1.0276817,0.99038464,0.987055,0.9805195,1.045045
0,0,1,2,1,1,false,0.96753246,0.9751773,0.9674267,0.98233217,0.94871795,0.9381818,0.93,0.9245902,4,2,1.0066226,1.0325733,1.037037,1.0207613,0.98397434,0.98058254,0.96753246,1.036036
0,0,1,2,1,2,false,0.91558444,0.9078014,0.90228015,0.8727915,0.91346157,0.8872727,0.88666666,0.8786885,4,2,1.0695364,1.1661237,1.1313131,1.048443,0.98397434,0.9352751,0.9415584,0.972973
0,0,1,2,2,0,true,0.90584415,0.90425533,0.9218241,0.9434629,0.8782051,0.8727273,0.9066667,0.8852459,4,2,1.0463576,1.1335505,1.1111112,1.0415225,0.98717946,0.9352751,0.96103895,0.978979
0,0,1,2,2,1,true,0.9967533,0.9751773,1.0065147,1.1130742,1.0544872,1.069091,1.0033333,1.0,4,2,1.0529802,1.1042346,1.0909091,1.0207613,0.9775641,0.9611651,0.9448052,0.984985
0,0,1,2,2,2,true,0.9383117,0.9007092,0.9055375,0.90459365,0.8717949,0.8509091,0.88666666,0.87213117,4,2,1.089404,1.2410424,1.1919192,1.0692042,0.99038464,0.8770226,0.9480519,0.9249249
0,0,1,2,3,1,false,0.97402596,0.96099293,0.9674267,1.0106007,0.9583333,0.95272726,0.9533333,0.9639344,4,2,1.0298014,1.0651466,1.0639731,1.0173011,0.9775641,0.9708738,0.9577922,1.006006
0,0,1,2,3,1,true,0.99025977,0.9929078,1.0,1.0883392,1.0160257,1.0290909,0.99333334,0.9967213,4,2,1.0364238,1.068404,1.0707071,1.0173011,0.9807692,0.98381877,0.9577922,1.006006
0,0,1,2,4,0,false,0.98376626,0.9858156,0.990228,1.0530035,0.9358974,0.9490909,0.9633333,0.9836066,4,2,1.0331125,1.0553746,1.0404041,1.0103806,0.9807692,0.97411,0.97077924,1.021021
0,0,1,2,4,0,true,0.95454544,0.95035464,0.9413681,0.9858657,0.89102566,0.8909091,0.93,0.94426227,4,2,1.0728477,1.1433225,1.1111112,1.034602,0.98397434,0.95469254,0.9577922,0.993994
0,0,1,2,5,2,false,0.9512987,0.95035464,0.9413681,0.9681979,0.8782051,0.8727273,0.91,0.9311475,4,2,1.0827814,1.1856678,1.1380471,1.0553633,0.98717946,0.9352751,0.96753246,0.987988
0,0,1,2,5,2,true,0.96103895,0.96099293,0.9446254,0.98233217,0.90384614,0.8981818,0.9266667,0.9409836,4,2,1.0794702,1.1954397,1.1548822,1.0553633,0.99038464,0.88349515,0.9415584,0.9459459
0,0,1,3,1,0,false,0.9935065,0.9964539,0.9771987,1.024735,0.9358974,0.9381818,0.95666665,0.9836066,4,2,1.0596026,1.1042346,1.080808,1.0242214,0.98397434,0.94498384,0.9577922,1.0
0,0,1,3,1,1,false,0.9935065,0.9893617,0.9739414,1.0318022,0.9198718,0.91636366,0.93666667,0.9508197,4,2,1.0860927,1.1921824,1.1784512,1.0865052,1.0032052,0.96763754,0.9577922,1.027027
0,0,1,3,1,2,false,0.96103895,0.9716312,0.9576547,1.0035336,0.92628205,0.9236364,0.9433333,0.9672131,4,2,1.1390729,1.3224756,1.2390572,1.0865052,1.0032052,0.8317152,0.9253247,0.8918919
0,0,1,3,2,0,true,0.97727275,0.9822695,0.9674267,1.0106007,0.9166667,0.90909094,0.94,0.96065575,4,2,1.0662252,1.1726384,1.1380471,1.0519031,0.99038464,0.9029126,0.9480519,0.957958
0,0,1,3,2,1,true,0.98376626,0.9893617,0.98045605,1.0848056,0.94871795,0.95272726,0.96,0.9704918,4,2,1.1092715,1.2671009,1.2356902,1.0934256,0.9967949,0.90614885,0.9253247,0.954955
0,0,1,3,2,2,true,0.97402596,0.9787234,0.9641694,1.0,0.8942308,0.88,0.92333335,0.92786884,4,2,1.0231788,1.1237785,1.1144781,1.0519031,1.0,0.87055016,0.9448052,0.9159159
0,0,1,3,3,1,false,1.0032468,1.0035461,0.98045605,1.0459363,0.90705127,0.90181816,0.93,0.96065575,4,2,1.0860927,1.1954397,1.1750842,1.0726644,1.0032052,0.98058254,0.96428573,1.009009
0,0,1,3,3,1,true,1.0162338,1.0212766,0.98697066,1.0388693,0.9230769,0.8981818,0.9266667,0.95409834,4,2,1.1125828,1.2866449,1.2457912,1.1072664,1.0224359,0.93203884,0.9448052,0.981982
0,0,1,3,4,0,false,1.0064934,1.0141844,0.9771987,1.0141343,0.9166667,0.91636366,0.94666666,0.98032784,4,2,1.0364238,1.0846906,1.060606,1.0276817,1.0096154,0.9579288,0.96428573,0.993994
0,0,1,3,4,0,true,1.0,1.0141844,0.9771987,1.0141343,0.9198718,0.91636366,0.9433333,0.9704918,4,2,1.0198675,1.0944625,1.080808,1.048443,1.0160257,0.9288026,0.96753246,0.984985
0,0,1,3,5,2,false,1.0,1.0141844,0.9739414,1.0106007,0.8974359,0.8909091,0.93666667,0.96065575,4,2,1.0198675,1.0977199,1.0639731,1.0242214,1.0032052,0.9093851,0.9448052,0.963964
0,0,1,3,5,2,true,1.012987,1.0212766,0.9771987,1.0106007,0.91346157,0.9054545,0.94,0.9672131,4,2,1.0198675,1.0944625,1.087542,1.048443,1.0128205,0.9158576,0.9480519,0.966967
0,0,1,4,1,0,false,1.0357143,1.0425532,1.0032573,1.0565372,0.9102564,0.9054545,0.94666666,0.9770492,4,2,1.0529802,1.1270359,1.0909091,1.0380623,1.0128205,0.94498384,0.97402596,0.987988
0,0,1,4,1,1,false,1.0194805,1.0460993,1.0065147,1.0671378,0.900641,0.90181816,0.94666666,0.98688525,4,2,1.1556292,1.3583062,1.2525252,1.117647,1.0192307,0.8414239,0.9253247,0.9159159
0,0,1,4,1,2,false,1.0,1.0070922,0.97068405,0.9681979,0.90705127,0.8872727,0.91,0.895082,4,2,1.0728477,1.1856678,1.1548822,1.0692042,1.0096154,0.9352751,0.95454544,0.984985
0,0,1,4,2,0,true,1.0097402,1.0,0.9771987,0.97879857,0.8942308,0.87636364,0.9166667,0.9147541,4,2,1.0695364,1.1465799,1.1144781,1.034602,1.0032052,0.98058254,0.98376626,0.984985
0,0,1,4,2,1,true,1.0097402,1.0070922,0.990228,1.0070671,0.9326923,0.93454546,0.95,0.9737705,4,2,1.0562913,1.1954397,1.1683502,1.083045,1.0128205,0.9223301,1.0032468,0.9369369
0,0,1,4,2,2,true,1.0162338,1.0,0.9771987,0.98233217,0.89102566,0.8727273,0.91333336,0.904918,4,2,1.013245,1.068404,1.060606,1.0,0.9967949,1.0226537,0.9935065,1.0
0,0,1,4,3,1,false,1.0162338,1.0177305,0.99348533,1.0141343,0.9198718,0.90909094,0.94666666,0.96065575,4,2,1.1258278,1.306189,1.2188553,1.0968858,1.0096154,0.83495146,0.9383117,0.9009009
0,0,1,4,3,1,true,1.0292208,1.031915,1.0,1.0282686,0.9391026,0.9490909,0.96,0.9934426,4,2,1.0,1.0586319,1.057239,1.0380623,1.0160257,0.99352753,1.0357143,1.015015
0,0,1,4,4,0,false,1.012987,1.0177305,0.98697066,1.0106007,0.9166667,0.90909094,0.94,0.9639344,4,2,1.0298014,1.0781759,1.0538721,1.0173011,0.9967949,0.9773463,0.9967533,1.012012
0,0,1,4,4,0,true,1.0064934,1.0106384,0.9837133,0.99646646,0.9166667,0.91636366,0.9433333,0.9672131,4,2,1.0430464,1.1205212,1.080808,1.0311419,1.0,0.91909385,0.97402596,0.978979
0,0,1,4,5,2,false,1.0422078,1.031915,0.990228,0.98233217,0.900641,0.88363636,0.91333336,0.8885246,4,2,1.0298014,1.1009772,1.1077441,1.0588236,1.0032052,0.98381877,0.96103895,1.036036
0,0,1,4,5,2,true,1.0357143,1.0248227,0.9837133,0.9858657,0.9166667,0.8981818,0.94,0.9409836,4,2,1.0695364,1.1302931,1.074074,1.0173011,0.99038464,0.94174755,0.96753246,0.975976
0,0,2,0,1,0,false,0.9799331,0.9911765,0.98675495,0.97307694,0.95357144,0.9319728,0.95049506,0.91851854,4,1,0.95652175,0.9318885,0.9391026,0.9498433,0.9872612,1.0030581,0.9966443,1.0067797
